Date,Q,R,Sta,Fin,Latitude,Longitude,Estimate,Quantity,Error
13/02/2021 18:05:18,Q2,Rank3,IP Address,True,51.6161041259766,-0.10369873046875,4,93,89
13/02/2021 18:05:18,Q3,Rank4,IP Address,True,51.6161041259766,-0.10369873046875,9,76,67
13/02/2021 18:05:18,Q4,Rank5,IP Address,True,51.6161041259766,-0.10369873046875,24,20,4
13/02/2021 18:05:18,Q5,Rank5,IP Address,True,51.6161041259766,-0.10369873046875,56,68,12
13/02/2021 18:05:18,Q6,Rank6,IP Address,True,51.6161041259766,-0.10369873046875,45,82,37
13/02/2021 18:05:18,Q7,Rank1,IP Address,True,51.6161041259766,-0.10369873046875,75,77,2
13/02/2021 18:05:18,Q8,Rank2,IP Address,True,51.6161041259766,-0.10369873046875,34,42,8
13/02/2021 18:05:18,Q9,Rank1,IP Address,True,51.6161041259766,-0.10369873046875,34,62,28
13/02/2021 18:05:18,Q10,Rank2,IP Address,True,51.6161041259766,-0.10369873046875,50,82,32
14/02/2021 00:51:03,Q1,Rank3,IP Address,True,51.6670989990234,-0.0634002685546875,25,20,5
14/02/2021 00:51:03,Q2,Rank3,IP Address,True,51.6670989990234,-0.0634002685546875,35,93,58
14/02/2021 00:51:03,Q3,Rank4,IP Address,True,51.6670989990234,-0.0634002685546875,80,76,4
14/02/2021 00:51:03,Q4,Rank5,IP Address,True,51.6670989990234,-0.0634002685546875,15,20,5
14/02/2021 00:51:03,Q5,Rank5,IP Address,True,51.6670989990234,-0.0634002685546875,30,68,38
14/02/2021 00:51:03,Q6,Rank6,IP Address,True,51.6670989990234,-0.0634002685546875,45,82,37
14/02/2021 00:51:03,Q7,Rank1,IP Address,True,51.6670989990234,-0.0634002685546875,75,77,2
14/02/2021 00:51:03,Q8,Rank2,IP Address,True,51.6670989990234,-0.0634002685546875,25,42,17
14/02/2021 00:51:03,Q9,Rank1,IP Address,True,51.6670989990234,-0.0634002685546875,30,62,32
14/02/2021 00:51:03,Q10,Rank2,IP Address,True,51.6670989990234,-0.0634002685546875,40,82,42
14/02/2021 08:48:57,Q1,Rank3,IP Address,True,-6.17410278320313,106.82958984375,20,20,0
14/02/2021 08:48:57,Q2,Rank3,IP Address,True,-6.17410278320313,106.82958984375,85,93,8
14/02/2021 08:48:57,Q3,Rank4,IP Address,True,-6.17410278320313,106.82958984375,75,76,1
14/02/2021 08:48:57,Q4,Rank5,IP Address,True,-6.17410278320313,106.82958984375,20,20,0
14/02/2021 08:48:57,Q5,Rank5,IP Address,True,-6.17410278320313,106.82958984375,35,68,33
14/02/2021 08:48:57,Q6,Rank6,IP Address,True,-6.17410278320313,106.82958984375,45,82,37
14/02/2021 08:48:57,Q7,Rank1,IP Address,True,-6.17410278320313,106.82958984375,75,77,2
14/02/2021 08:48:57,Q8,Rank2,IP Address,True,-6.17410278320313,106.82958984375,30,42,12
14/02/2021 08:48:57,Q9,Rank1,IP Address,True,-6.17410278320313,106.82958984375,75,62,13
14/02/2021 08:48:57,Q10,Rank2,IP Address,True,-6.17410278320313,106.82958984375,65,82,17
14/02/2021 12:05:13,Q1,Rank3,IP Address,True,51.5359954833984,-0.092498779296875,30,20,10
14/02/2021 12:05:13,Q2,Rank3,IP Address,True,51.5359954833984,-0.092498779296875,50,93,43
14/02/2021 12:05:13,Q3,Rank4,IP Address,True,51.5359954833984,-0.092498779296875,80,76,4
14/02/2021 12:05:13,Q4,Rank5,IP Address,True,51.5359954833984,-0.092498779296875,17,20,3
14/02/2021 12:05:13,Q5,Rank5,IP Address,True,51.5359954833984,-0.092498779296875,40,68,28
14/02/2021 12:05:13,Q6,Rank6,IP Address,True,51.5359954833984,-0.092498779296875,48,82,34
14/02/2021 12:05:13,Q7,Rank1,IP Address,True,51.5359954833984,-0.092498779296875,85,77,8
14/02/2021 12:05:13,Q8,Rank2,IP Address,True,51.5359954833984,-0.092498779296875,28,42,14
14/02/2021 12:05:13,Q9,Rank1,IP Address,True,51.5359954833984,-0.092498779296875,30,62,32
14/02/2021 12:05:13,Q10,Rank2,IP Address,True,51.5359954833984,-0.092498779296875,43,82,39
14/02/2021 14:05:30,Q1,Rank3,IP Address,True,51.5005035400391,-0.190505981445312,33,20,13
14/02/2021 14:05:30,Q2,Rank3,IP Address,True,51.5005035400391,-0.190505981445312,62,93,31
14/02/2021 14:05:30,Q3,Rank4,IP Address,True,51.5005035400391,-0.190505981445312,30,76,46
14/02/2021 14:05:30,Q4,Rank5,IP Address,True,51.5005035400391,-0.190505981445312,20,20,0
14/02/2021 14:05:30,Q5,Rank5,IP Address,True,51.5005035400391,-0.190505981445312,71,68,3
14/02/2021 14:05:30,Q6,Rank6,IP Address,True,51.5005035400391,-0.190505981445312,80,82,2
14/02/2021 14:05:30,Q7,Rank1,IP Address,True,51.5005035400391,-0.190505981445312,69,77,8
14/02/2021 14:05:30,Q8,Rank2,IP Address,True,51.5005035400391,-0.190505981445312,40,42,2
14/02/2021 14:05:30,Q9,Rank1,IP Address,True,51.5005035400391,-0.190505981445312,65,62,3
14/02/2021 14:05:30,Q10,Rank2,IP Address,True,51.5005035400391,-0.190505981445312,41,82,41
14/02/2021 16:10:38,Q1,Rank3,IP Address,True,41.0204925537109,28.9752960205078,20,20,0
14/02/2021 16:10:38,Q2,Rank3,IP Address,True,41.0204925537109,28.9752960205078,80,93,13
14/02/2021 16:10:38,Q3,Rank4,IP Address,True,41.0204925537109,28.9752960205078,94,76,18
14/02/2021 16:10:38,Q4,Rank5,IP Address,True,41.0204925537109,28.9752960205078,14,20,6
14/02/2021 16:10:38,Q5,Rank5,IP Address,True,41.0204925537109,28.9752960205078,80,68,12
14/02/2021 16:10:38,Q6,Rank6,IP Address,True,41.0204925537109,28.9752960205078,81,82,1
14/02/2021 16:10:38,Q7,Rank1,IP Address,True,41.0204925537109,28.9752960205078,70,77,7
14/02/2021 16:10:38,Q8,Rank2,IP Address,True,41.0204925537109,28.9752960205078,56,42,14
14/02/2021 16:10:38,Q9,Rank1,IP Address,True,41.0204925537109,28.9752960205078,62,62,0
14/02/2021 16:10:38,Q10,Rank2,IP Address,True,41.0204925537109,28.9752960205078,60,82,22
14/02/2021 16:50:52,Q1,Rank3,IP Address,True,22.1999969482422,113.549987792969,14,20,6
14/02/2021 16:50:52,Q2,Rank3,IP Address,True,22.1999969482422,113.549987792969,60,93,33
14/02/2021 16:50:52,Q3,Rank4,IP Address,True,22.1999969482422,113.549987792969,50,76,26
14/02/2021 16:50:52,Q4,Rank5,IP Address,True,22.1999969482422,113.549987792969,14,20,6
14/02/2021 16:50:52,Q5,Rank5,IP Address,True,22.1999969482422,113.549987792969,40,68,28
14/02/2021 16:50:52,Q6,Rank6,IP Address,True,22.1999969482422,113.549987792969,35,82,47
14/02/2021 16:50:52,Q7,Rank1,IP Address,True,22.1999969482422,113.549987792969,70,77,7
14/02/2021 16:50:52,Q8,Rank2,IP Address,True,22.1999969482422,113.549987792969,14,42,28
14/02/2021 16:50:52,Q9,Rank1,IP Address,True,22.1999969482422,113.549987792969,30,62,32
14/02/2021 16:50:52,Q10,Rank2,IP Address,True,22.1999969482422,113.549987792969,59,82,23
14/02/2021 23:56:41,Q1,Rank3,IP Address,True,51.0005950927734,7.56930541992187,24,20,4
14/02/2021 23:56:41,Q2,Rank3,IP Address,True,51.0005950927734,7.56930541992187,86,93,7
14/02/2021 23:56:41,Q3,Rank4,IP Address,True,51.0005950927734,7.56930541992187,80,76,4
14/02/2021 23:56:41,Q4,Rank5,IP Address,True,51.0005950927734,7.56930541992187,12,20,8
14/02/2021 23:56:41,Q5,Rank5,IP Address,True,51.0005950927734,7.56930541992187,85,68,17
14/02/2021 23:56:41,Q6,Rank6,IP Address,True,51.0005950927734,7.56930541992187,90,82,8
14/02/2021 23:56:41,Q7,Rank1,IP Address,True,51.0005950927734,7.56930541992187,80,77,3
14/02/2021 23:56:41,Q8,Rank2,IP Address,True,51.0005950927734,7.56930541992187,45,42,3
14/02/2021 23:56:41,Q9,Rank1,IP Address,True,51.0005950927734,7.56930541992187,70,62,8
14/02/2021 23:56:41,Q10,Rank2,IP Address,True,51.0005950927734,7.56930541992187,60,82,22
15/02/2021 08:54:57,Q1,Rank3,IP Address,True,51.5744934082031,0.131195068359375,10,20,10
15/02/2021 08:54:57,Q2,Rank3,IP Address,True,51.5744934082031,0.131195068359375,25,93,68
15/02/2021 08:54:57,Q3,Rank4,IP Address,True,51.5744934082031,0.131195068359375,80,76,4
15/02/2021 08:54:57,Q4,Rank5,IP Address,True,51.5744934082031,0.131195068359375,45,20,25
15/02/2021 08:54:57,Q5,Rank5,IP Address,True,51.5744934082031,0.131195068359375,45,68,23
15/02/2021 08:54:57,Q6,Rank6,IP Address,True,51.5744934082031,0.131195068359375,45,82,37
15/02/2021 08:54:57,Q7,Rank1,IP Address,True,51.5744934082031,0.131195068359375,80,77,3
15/02/2021 08:54:57,Q8,Rank2,IP Address,True,51.5744934082031,0.131195068359375,50,42,8
15/02/2021 08:54:57,Q9,Rank1,IP Address,True,51.5744934082031,0.131195068359375,50,62,12
15/02/2021 08:54:57,Q10,Rank2,IP Address,True,51.5744934082031,0.131195068359375,60,82,22
12/02/2021 20:55:45,Q1,Rank3,IP Address,False,,,25,20,5
12/02/2021 20:55:45,Q2,Rank3,IP Address,False,,,27,93,66
12/02/2021 20:55:45,Q3,Rank4,IP Address,False,,,50,76,26
12/02/2021 20:55:45,Q4,Rank5,IP Address,False,,,26,20,6
12/02/2021 20:55:45,Q5,Rank5,IP Address,False,,,38,68,30
12/02/2021 20:55:45,Q6,Rank6,IP Address,False,,,44,82,38
12/02/2021 20:55:45,Q7,Rank1,IP Address,False,,,54,77,23
12/02/2021 20:55:45,Q8,Rank2,IP Address,False,,,54,42,12
12/02/2021 20:55:45,Q9,Rank1,IP Address,False,,,25,62,37
12/02/2021 20:55:45,Q10,Rank2,IP Address,False,,,40,82,42
15/02/2021 11:51:08,Q1,Rank3,IP Address,False,,,,20,
15/02/2021 11:51:08,Q2,Rank3,IP Address,False,,,,93,
15/02/2021 11:51:08,Q3,Rank4,IP Address,False,,,,76,
15/02/2021 11:51:08,Q4,Rank5,IP Address,False,,,,20,
15/02/2021 11:51:08,Q5,Rank5,IP Address,False,,,,68,
15/02/2021 11:51:08,Q6,Rank6,IP Address,False,,,,82,
15/02/2021 11:51:08,Q7,Rank1,IP Address,False,,,,77,
15/02/2021 11:51:08,Q8,Rank2,IP Address,False,,,,42,
15/02/2021 11:51:08,Q9,Rank1,IP Address,False,,,,62,
15/02/2021 11:51:08,Q10,Rank2,IP Address,False,,,,82,
15/02/2021 09:55:13,Q1,Rank3,IP Address,False,,,61,20,41
15/02/2021 09:55:13,Q2,Rank3,IP Address,False,,,50,93,43
15/02/2021 09:55:13,Q3,Rank4,IP Address,False,,,60,76,16
15/02/2021 09:55:13,Q4,Rank5,IP Address,False,,,14,20,6
15/02/2021 09:55:13,Q5,Rank5,IP Address,False,,,40,68,28
15/02/2021 09:55:13,Q6,Rank6,IP Address,False,,,35,82,47
15/02/2021 09:55:13,Q7,Rank1,IP Address,False,,,75,77,2
15/02/2021 09:55:13,Q8,Rank2,IP Address,False,,,30,42,12
15/02/2021 09:55:13,Q9,Rank1,IP Address,False,,,40,62,22
15/02/2021 09:55:13,Q10,Rank2,IP Address,False,,,,82,
17/02/2021 15:51:54,Q1,Rank3,IP Address,False,,,33,20,13
17/02/2021 15:51:54,Q2,Rank3,IP Address,False,,,,93,
17/02/2021 15:51:54,Q3,Rank4,IP Address,False,,,,76,
17/02/2021 15:51:54,Q4,Rank5,IP Address,False,,,,20,
17/02/2021 15:51:54,Q5,Rank5,IP Address,False,,,,68,
17/02/2021 15:51:54,Q6,Rank6,IP Address,False,,,,82,
17/02/2021 15:51:54,Q7,Rank1,IP Address,False,,,,77,
17/02/2021 15:51:54,Q8,Rank2,IP Address,False,,,,42,
17/02/2021 15:51:54,Q9,Rank1,IP Address,False,,,,62,
17/02/2021 15:51:54,Q10,Rank2,IP Address,False,,,,82,
25/02/2021 16:51:00,Q1,Rank3,Survey Preview,True,52.6493988037109,-1.12030029296875,82,20,62
25/02/2021 16:51:00,Q2,Rank3,Survey Preview,True,52.6493988037109,-1.12030029296875,72,93,21
25/02/2021 16:51:00,Q3,Rank4,Survey Preview,True,52.6493988037109,-1.12030029296875,60,76,16
25/02/2021 16:51:00,Q4,Rank5,Survey Preview,True,52.6493988037109,-1.12030029296875,63,20,43
25/02/2021 16:51:00,Q5,Rank5,Survey Preview,True,52.6493988037109,-1.12030029296875,58,68,10
25/02/2021 16:51:00,Q6,Rank6,Survey Preview,True,52.6493988037109,-1.12030029296875,58,82,24
25/02/2021 16:51:00,Q7,Rank1,Survey Preview,True,52.6493988037109,-1.12030029296875,64,77,13
25/02/2021 16:51:00,Q8,Rank2,Survey Preview,True,52.6493988037109,-1.12030029296875,63,42,21
25/02/2021 16:51:00,Q9,Rank1,Survey Preview,True,52.6493988037109,-1.12030029296875,58,62,4
25/02/2021 16:51:00,Q10,Rank2,Survey Preview,True,52.6493988037109,-1.12030029296875,53,82,29
25/02/2021 18:17:54,Q1,Rank3,Survey Preview,True,52.6493988037109,-1.12030029296875,33,20,13
25/02/2021 18:17:54,Q2,Rank3,Survey Preview,True,52.6493988037109,-1.12030029296875,50,93,43
25/02/2021 18:17:54,Q3,Rank4,Survey Preview,True,52.6493988037109,-1.12030029296875,41,76,35
25/02/2021 18:17:54,Q4,Rank5,Survey Preview,True,52.6493988037109,-1.12030029296875,43,20,23
25/02/2021 18:17:54,Q5,Rank5,Survey Preview,True,52.6493988037109,-1.12030029296875,18,68,50
25/02/2021 18:17:54,Q6,Rank6,Survey Preview,True,52.6493988037109,-1.12030029296875,54,82,28
25/02/2021 18:17:54,Q7,Rank1,Survey Preview,True,52.6493988037109,-1.12030029296875,36,77,41
25/02/2021 18:17:54,Q8,Rank2,Survey Preview,True,52.6493988037109,-1.12030029296875,34,42,8
25/02/2021 18:17:54,Q9,Rank1,Survey Preview,True,52.6493988037109,-1.12030029296875,41,62,21
25/02/2021 18:17:54,Q10,Rank2,Survey Preview,True,52.6493988037109,-1.12030029296875,30,82,52
25/02/2021 18:24:08,Q1,Rank3,Survey Preview,True,52.6493988037109,-1.12030029296875,42,20,22
25/02/2021 18:24:08,Q2,Rank3,Survey Preview,True,52.6493988037109,-1.12030029296875,85,93,8
25/02/2021 18:24:08,Q3,Rank4,Survey Preview,True,52.6493988037109,-1.12030029296875,63,76,13
25/02/2021 18:24:08,Q4,Rank5,Survey Preview,True,52.6493988037109,-1.12030029296875,52,20,32
25/02/2021 18:24:08,Q5,Rank5,Survey Preview,True,52.6493988037109,-1.12030029296875,66,68,2
25/02/2021 18:24:08,Q6,Rank6,Survey Preview,True,52.6493988037109,-1.12030029296875,76,82,6
25/02/2021 18:24:08,Q7,Rank1,Survey Preview,True,52.6493988037109,-1.12030029296875,65,77,12
25/02/2021 18:24:08,Q8,Rank2,Survey Preview,True,52.6493988037109,-1.12030029296875,61,42,19
25/02/2021 18:24:08,Q9,Rank1,Survey Preview,True,52.6493988037109,-1.12030029296875,66,62,4
25/02/2021 18:24:08,Q10,Rank2,Survey Preview,True,52.6493988037109,-1.12030029296875,70,82,12
25/02/2021 18:26:28,Q1,Rank3,Survey Preview,True,52.6493988037109,-1.12030029296875,72,20,52
25/02/2021 18:26:28,Q2,Rank3,Survey Preview,True,52.6493988037109,-1.12030029296875,68,93,25
25/02/2021 18:26:28,Q3,Rank4,Survey Preview,True,52.6493988037109,-1.12030029296875,69,76,7
25/02/2021 18:26:28,Q4,Rank5,Survey Preview,True,52.6493988037109,-1.12030029296875,80,20,60
25/02/2021 18:26:28,Q5,Rank5,Survey Preview,True,52.6493988037109,-1.12030029296875,72,68,4
25/02/2021 18:26:28,Q6,Rank6,Survey Preview,True,52.6493988037109,-1.12030029296875,68,82,14
25/02/2021 18:26:28,Q7,Rank1,Survey Preview,True,52.6493988037109,-1.12030029296875,68,77,9
25/02/2021 18:26:28,Q8,Rank2,Survey Preview,True,52.6493988037109,-1.12030029296875,56,42,14
25/02/2021 18:26:28,Q9,Rank1,Survey Preview,True,52.6493988037109,-1.12030029296875,60,62,2
25/02/2021 18:26:28,Q10,Rank2,Survey Preview,True,52.6493988037109,-1.12030029296875,73,82,9
26/02/2021 08:18:16,Q1,Rank3,IP Address,True,57.1452941894531,-2.09449768066406,19,20,1
26/02/2021 08:18:16,Q2,Rank3,IP Address,True,57.1452941894531,-2.09449768066406,16,93,77
26/02/2021 08:18:16,Q3,Rank4,IP Address,True,57.1452941894531,-2.09449768066406,30,76,46
26/02/2021 08:18:16,Q4,Rank5,IP Address,True,57.1452941894531,-2.09449768066406,22,20,2
26/02/2021 08:18:16,Q5,Rank5,IP Address,True,57.1452941894531,-2.09449768066406,34,68,34
26/02/2021 08:18:16,Q6,Rank6,IP Address,True,57.1452941894531,-2.09449768066406,46,82,36
26/02/2021 08:18:16,Q7,Rank1,IP Address,True,57.1452941894531,-2.09449768066406,75,77,2
26/02/2021 08:18:16,Q8,Rank2,IP Address,True,57.1452941894531,-2.09449768066406,44,42,2
26/02/2021 08:18:16,Q9,Rank1,IP Address,True,57.1452941894531,-2.09449768066406,93,62,31
26/02/2021 08:18:16,Q10,Rank2,IP Address,True,57.1452941894531,-2.09449768066406,82,82,0
26/02/2021 08:32:21,Q1,Rank3,IP Address,True,55.9631958007812,-3.25459289550781,34,20,14
26/02/2021 08:32:21,Q2,Rank3,IP Address,True,55.9631958007812,-3.25459289550781,75,93,18
26/02/2021 08:32:21,Q3,Rank4,IP Address,True,55.9631958007812,-3.25459289550781,34,76,42
26/02/2021 08:32:21,Q4,Rank5,IP Address,True,55.9631958007812,-3.25459289550781,16,20,4
26/02/2021 08:32:21,Q5,Rank5,IP Address,True,55.9631958007812,-3.25459289550781,40,68,28
26/02/2021 08:32:21,Q6,Rank6,IP Address,True,55.9631958007812,-3.25459289550781,46,82,36
26/02/2021 08:32:21,Q7,Rank1,IP Address,True,55.9631958007812,-3.25459289550781,80,77,3
26/02/2021 08:32:21,Q8,Rank2,IP Address,True,55.9631958007812,-3.25459289550781,28,42,14
26/02/2021 08:32:21,Q9,Rank1,IP Address,True,55.9631958007812,-3.25459289550781,57,62,5
26/02/2021 08:32:21,Q10,Rank2,IP Address,True,55.9631958007812,-3.25459289550781,77,82,5
26/02/2021 08:48:21,Q1,Rank3,IP Address,True,55.9387969970703,-4.7958984375,32,20,12
26/02/2021 08:48:21,Q2,Rank3,IP Address,True,55.9387969970703,-4.7958984375,89,93,4
26/02/2021 08:48:21,Q3,Rank4,IP Address,True,55.9387969970703,-4.7958984375,93,76,17
26/02/2021 08:48:21,Q4,Rank5,IP Address,True,55.9387969970703,-4.7958984375,19,20,1
26/02/2021 08:48:21,Q5,Rank5,IP Address,True,55.9387969970703,-4.7958984375,36,68,32
26/02/2021 08:48:21,Q6,Rank6,IP Address,True,55.9387969970703,-4.7958984375,43,82,39
26/02/2021 08:48:21,Q7,Rank1,IP Address,True,55.9387969970703,-4.7958984375,70,77,7
26/02/2021 08:48:21,Q8,Rank2,IP Address,True,55.9387969970703,-4.7958984375,33,42,9
26/02/2021 08:48:21,Q9,Rank1,IP Address,True,55.9387969970703,-4.7958984375,71,62,9
26/02/2021 08:48:21,Q10,Rank2,IP Address,True,55.9387969970703,-4.7958984375,77,82,5
26/02/2021 08:49:49,Q1,Rank3,IP Address,True,55.8648986816406,-4.31100463867187,30,20,10
26/02/2021 08:49:49,Q2,Rank3,IP Address,True,55.8648986816406,-4.31100463867187,50,93,43
26/02/2021 08:49:49,Q3,Rank4,IP Address,True,55.8648986816406,-4.31100463867187,100,76,24
26/02/2021 08:49:49,Q4,Rank5,IP Address,True,55.8648986816406,-4.31100463867187,15,20,5
26/02/2021 08:49:49,Q5,Rank5,IP Address,True,55.8648986816406,-4.31100463867187,40,68,28
26/02/2021 08:49:49,Q6,Rank6,IP Address,True,55.8648986816406,-4.31100463867187,45,82,37
26/02/2021 08:49:49,Q7,Rank1,IP Address,True,55.8648986816406,-4.31100463867187,80,77,3
26/02/2021 08:49:49,Q8,Rank2,IP Address,True,55.8648986816406,-4.31100463867187,33,42,9
26/02/2021 08:49:49,Q9,Rank1,IP Address,True,55.8648986816406,-4.31100463867187,71,62,9
26/02/2021 08:49:49,Q10,Rank2,IP Address,True,55.8648986816406,-4.31100463867187,66,82,16
26/02/2021 08:55:28,Q1,Rank3,IP Address,True,56.4597015380859,-2.97749328613281,20,20,0
26/02/2021 08:55:28,Q2,Rank3,IP Address,True,56.4597015380859,-2.97749328613281,40,93,53
26/02/2021 08:55:28,Q3,Rank4,IP Address,True,56.4597015380859,-2.97749328613281,50,76,26
26/02/2021 08:55:28,Q4,Rank5,IP Address,True,56.4597015380859,-2.97749328613281,15,20,5
26/02/2021 08:55:28,Q5,Rank5,IP Address,True,56.4597015380859,-2.97749328613281,40,68,28
26/02/2021 08:55:28,Q6,Rank6,IP Address,True,56.4597015380859,-2.97749328613281,45,82,37
26/02/2021 08:55:28,Q7,Rank1,IP Address,True,56.4597015380859,-2.97749328613281,80,77,3
26/02/2021 08:55:28,Q8,Rank2,IP Address,True,56.4597015380859,-2.97749328613281,30,42,12
26/02/2021 08:55:28,Q9,Rank1,IP Address,True,56.4597015380859,-2.97749328613281,60,62,2
26/02/2021 08:55:28,Q10,Rank2,IP Address,True,56.4597015380859,-2.97749328613281,60,82,22
